sentence,nsubj,root,root_idx,nsubj_idx,best_layer,best_head,attention_value
Cin yahut periler bu evi elden kaçırmamak için ne kadar hırçınlık etseler yeridir .,Cin,yeridir,17,0,5,6,0.9905574321746826
"Kara yağız , az tombul , fıldır göz , son derece kanı sıcak biridir .",Kara,biridir,17,0,5,6,0.9968653321266174
"Bu ikinci firar teşebbüsünden sonra , kendim de pişman oldum .",kendim,oldum,10,7,7,8,0.8151190876960754
Gaipten bir ses geldi .,ses,geldi,6,5,4,0,0.9999936819076538
Gazinonun önündeki büyük tenha yoldan hiçbir ses gelmiyor .,ses,gelmiyor,10,9,4,0,0.9999653100967407
Gelgelelim arkadaşlarından ayrı kaldığı zamanlarda o başka bir Hasan oluyordu .,o,oluyordu,11,7,3,7,0.4476511776447296
Attığı top gözüme geldi,top,geldi,4,2,8,1,0.8210268020629883
Bu davranışlardan ne gelir bilinmez .,ne,bilinmez,5,3,2,9,0.6383774876594543
Çiftlikten onlara ayda beş yüz milyon lira gelir .,lira,gelir,8,7,4,0,0.9998075366020203
"Ben İstanbul'a gidiyorum , benimle gelir misiniz ?",Ben,gelir,7,0,5,8,0.9813180565834045
"Bir dilde düzeltim , kimi zaman da reform gereksemesinin birçok nedenleri olabilir .",nedenleri,olabilir,14,13,4,0,0.9999213218688965
Hepsi kendi hayatlarının matemine gömülmüş bir hâlde dalgın ve mahzun idiler .,Hepsi,idiler,16,0,5,6,0.9890549182891846
Bu kararı söyleyen sesin tesiri gözlerimizi yaşla doldurdu .,tesiri,doldurdu,9,4,8,1,0.8297765851020813
Yıllar yılı gramere bakmadan üç kelime yazmadığını kendi itiraf eder .,kendi,eder,11,9,3,4,0.6172515749931335
"Taş ocağın üstünde , ateşe vurduğu güveçten , kaynayan etin kokusu geliyordu .",kokusu,geliyordu,15,14,4,0,0.9999905824661255
"Yürü ha yürü , yol bitmiyor ki .",yol,bitmiyor,6,5,4,0,0.9999184608459473
Bu bulutlar yağmurun habercisi olsa gerek .,bulutlar,gerek,6,1,7,2,0.6633804440498352
Biz oraya haberli gittik .,Biz,gittik,4,0,6,7,0.969145655632019
"Ağlamakla kazanılmış hak , hıçkırıklarımızı dinleyecek kalp yoktur .",hak,yoktur,14,4,8,1,0.2117665559053421
Hele hamileliği boyunca onunla dalaşmaya hiç niyeti yoktu .,niyeti,yoktu,11,10,4,0,0.9998025298118591
"Delikanlılardan biri , bir ekmekçi hamurkârı idi .",biri,idi,12,4,5,9,0.5327358841896057
"Bildiğim kadarıyla o , lüks tüketime girecek harcamalara karşı idi .",o,idi,12,3,7,8,0.34962356090545654
Ben incik yerinin haşlamasını severim .,Ben,severim,6,0,5,6,0.9936245679855347
Kim bilir kaç haftadır yüzlerce sayfayı hatmedip durdu .,Kim,durdu,9,0,5,6,0.9764129519462585
Ayda hayat yok .,hayat,yok,3,2,4,0,0.9999823570251465
Bu yolculuk bizi helak etti .,yolculuk,etti,4,1,8,3,0.7974437475204468
"Yazları , haftada üç gün işe gitmiyorum , hesapça bu bizim tatilimiz oluyor .",bu,oluyor,16,12,7,8,0.31955522298812866
"Hele hamileliği boyunca , onunla dalaşmaya hiç niyeti yoktu .",niyeti,yoktu,12,11,4,0,0.9998679161071777
Bu sütte hile var .,hile,var,4,3,4,0,0.9999871253967285
"Hop , gelen var !",gelen,var,4,3,4,0,0.9999977350234985
Herkes huşu içinde idi .,Herkes,idi,4,0,6,7,0.9707126021385193
Şu ibarelerin neresinde dilimizin şivesine uygunluk var ?,uygunluk,var,10,9,4,0,0.9999951124191284
İçeri odadan sesler geliyor .,sesler,geliyor,3,2,4,0,0.9999704360961914
Evde pişirip yedikleri çikolatanın kalitesi ikinci idi .,kalitesi,idi,9,7,8,1,0.8970997333526611
"Bu merdiven , pistonlu bir memuriyet olabilir , zengin bir evlilik olabilir .",merdiven,olabilir,8,1,7,8,0.5547318458557129
Bunlardan biri salon eğlencelerine pokeri de ilave etmiş bir genç inkılapçı idi .,biri,idi,16,1,9,0,0.8246107697486877
Dağdan kurt indi .,kurt,indi,3,2,4,0,0.9999380111694336
Dağdan kurt indi .,kurt,indi,3,2,4,0,0.9999380111694336
"Balıkpazarı'nda bugün elleri ip torbalı , orta tabakadan bayanlar ve baylar .",elleri,bayanlar,13,5,10,6,0.5113359093666077
Bu sözünde isabet var .,isabet,var,4,3,4,0,0.9997439980506897
"Hasan'ın gönlünü dolduran sevgi , artık bir istihale devresine giriyor gibiydi .",sevgi,gibiydi,14,5,10,3,0.3889746069908142
İşte bütün manzara budur !,manzara,budur,3,2,4,0,0.9999494552612305
İçinde biriken hayat bazen taşacak kadar çok oluyor .,hayat,oluyor,8,2,8,1,0.6787453889846802
"Her zulmü , kahrı boğmaya bir parça kan yeter .",kan,yeter,10,9,4,0,0.9999364614486694
Hasta bir haftaya kadar kalkar .,Hasta,kalkar,4,0,5,8,0.9970856308937073
"O üç kişinin yanı başındaki masaya kalpaklı , poturlu bir adam geldi .",adam,geldi,14,13,4,0,0.9999916553497314
Ben de boyuna helecan geçirerek konuşmalarına dikkat ediyorum .,Ben,ediyorum,9,0,5,6,0.9966135621070862
Yetki kanununa karşı gençlerin giriştiği kampanya sade Berlin'e inhisar etmiyor .,kampanya,etmiyor,15,8,8,1,0.8110030293464661
"Bu , kaplama bir bilezik değil .",Bu,bilezik,4,0,5,8,0.9942570328712463
"Evlerin bir tarafını yol , üç tarafını da yine çam ormanları kaplar .",yol,kaplar,12,4,4,9,0.12898488342761993
"Buraya ben kendi kör kaprisimle , kendi irademle geldim .",ben,geldim,12,1,7,8,0.5929179787635803
O işleri bu saatte karakolda bulunan küçük memurlar bilmez .,memurlar,bilmez,9,8,4,0,0.9997139573097229
Yemeğin tuzu karar .,tuzu,karar,3,2,4,0,0.9999805688858032
Başlangıçta birbirimize benzer iki çocukken o kararlılıkla kendini korudu .,o,korudu,9,5,8,3,0.7929844260215759
Başımın içinde bir sis ve hep ona bağlı karmakarışık hayaller var .,sis,var,14,4,9,2,0.21777965128421783
Bu sözde kesinlik yok .,kesinlik,yok,3,2,4,1,0.9998974800109863
Acaba bir akşam ben de aynı kavalyeliği yapamaz mıyım ?,ben,yapamaz,10,3,7,8,0.8882363438606262
Her cepheden tek mealde bir telgraf geliyor .,telgraf,geliyor,8,7,4,1,0.9999575614929199
Bazen kelimeler başka anlamlara kayar .,kelimeler,kayar,5,1,8,1,0.9378739595413208
"Yabancı bir idare , iktisat , ticaret , memleketin bütün kazanç kaynaklarına musallat olur .",idare,olur,13,2,8,3,0.788314163684845
"Aslında Lale , eski konakları pek bilmez değildi .",Lale,bilmez,7,1,11,2,0.9321942329406738
"Belki on aile keçelerden , kilimlerden çergelerini meyve ağaçlarının altlarına kurdular .",aile,kurdular,15,2,8,3,0.41925716400146484
Kendisi gelsin .,Kendisi,gelsin,1,0,4,0,0.9998977184295654
"Temizlenmeye hiç vakti olmayan kirli iş adamı gibi acı acı ter , kepek , yağ ve toprak kokuyor .",vakti,kokuyor,18,3,7,10,0.2073986977338791
"Dümen başında kıpırtısız duran adam , hiçbir şey bilmiyor .",adam,bilmiyor,12,8,7,8,0.7071272134780884
Bana ne oluyor bugün ?,ne,oluyor,2,1,4,0,0.9999943971633911
Abdülkadir Efendi'nin yazdığı tarih kıtasını aynen buraya geçirmekte bir fayda yok .,fayda,yok,15,14,4,1,0.9988495111465454
"Kızgın bir demire dökülen damla iz bırakmaz , buhar olur .",damla,olur,11,6,11,0,0.31743329763412476
O beni sevmez ki !,O,sevmez,2,0,5,8,0.9989656209945679
Kirkit bıçak sesleri hep bir anda kesildi .,sesleri,kesildi,8,4,9,2,0.588381826877594
"Biz , kadın , kız ve çocuk , on altı kişilik bir kafile olduk .",Biz,olduk,14,0,5,6,0.9937585592269897
Kompleksli olan insan bu aşağılık duygusunu örtmek için inadına yüksekten atar .,insan,atar,15,4,7,8,0.9367654323577881
Bir konsolosluk demek bir millet temsilciliği demektir .,konsolosluk,demektir,7,1,10,11,0.5824905037879944
Tel koptu .,Tel,koptu,1,0,4,0,0.9999912977218628
Kimseye göstermedikleri bir kor yanar içlerinde .,kor,yanar,7,6,4,0,0.9997517466545105
Giderlerini iki ay içinde yerine koydu .,iki,koydu,7,3,8,4,0.5152512788772583
Bu ses ona şimdi çatlak bir zurnadan çıkan sesler gibi kulak tırmalayıcı geliyordu .,ses,geliyordu,16,1,8,1,0.4319327473640442
"Yarım okka et , onun elinde bir kurban kadar bereketli .",et,bereketli,11,4,10,10,0.34094059467315674
Memur tek kelime ile karşılık veriyor .,Memur,veriyor,5,0,5,6,0.9990841150283813
"İş sahibi bir kuşluk , bir de öğle yemeği veriyordu .",sahibi,veriyordu,10,1,8,3,0.2892009913921356
Ben bu evi 19. yüzyılda başlayan yaşamını 21. yüzyıla kadar sürdürebildiği için kutsamış oluyorum .,Ben,oluyorum,18,0,5,6,0.9929920434951782
Ordu kükremiş aslan gibiydi .,Ordu,aslan,4,0,5,6,0.9831042289733887
Bilmeyenin elinde en modern aletler bir maden külçesi hâline gelir .,aletler,gelir,13,7,8,3,0.42769762873649597
İşte böyle bir eser onları bu külfetten kurtarmış olur .,eser,olur,11,3,8,1,0.38703835010528564
Yakın dostlardan birisinin beş beygirlik külüstür bir deniz motoru var .,motoru,var,13,12,4,0,0.9999887943267822
"Ben yatağımın üstünde , kürkümün içinde soğuktan titreyerek oturuyorum .",Ben,oturuyorum,12,0,5,6,0.9907746911048889
Şantajcılıkla şarlatanlık arasında lafzen ve maddeten benzerlik var .,benzerlik,var,15,14,4,1,0.9998766183853149
Ben bir tek odada oturuyorum .,Ben,oturuyorum,4,0,5,8,0.9843719601631165
"Her köyde mâni , türkü söyleyen biri var .",biri,var,8,7,4,0,0.9994344115257263
"Biz sevdik , âşık olduk , sevildik , maşuk olduk .",Biz,olduk,4,0,7,8,0.9237024784088135
Bütün civar köylerde onu sevmeyen yoktu .,sevmeyen,yoktu,5,4,4,0,0.9992115497589111
Meltemin esmeye başladığı güneyden yavaş yavaş rüzgârsız ölü dalgalar sallana sallana gelmeye koyuldu .,dalgalar,koyuldu,19,13,9,11,0.3020452857017517
"En sıkı ve katı bir merkeziyet sistemi , diğer faaliyet merkezlerini bloke edebilir .",sistemi,edebilir,13,7,8,3,0.4309273660182953
"Burada yiyecek , içecek her şey var .",yiyecek,var,6,1,6,1,0.4156753420829773
Aslında kâğıda gerek yoktu çünkü bütün metni satır satır ezbere biliyordu .,gerek,yoktu,4,3,4,0,0.9999213218688965
Kısa metrajlı filmler yaklaşık 300-600 metreden uzun olurlar .,filmler,olurlar,10,3,10,0,0.6219048500061035
Şu kadın milletinin kıskançlığının hiç sonu yok .,sonu,yok,7,6,4,1,0.9994022846221924
Ben oldum bittim milyoner olmak istiyorum .,Ben,istiyorum,7,0,5,6,0.85654217004776
"Muhaliflerin , Mecliste ordu aleyhine açtıkları cereyan devam ediyordu .",cereyan,ediyordu,10,8,7,2,0.5538989305496216
"Al yanaklı elma mı daha önce dalından kopar , yoksa bir sıcak ülkeler güzelinin gözlerine benzeyen mürdüm eriği mi ?",elma,kopar,9,3,4,11,0.37948620319366455
"Güzel çehreli müsteşar bey , nazır beyin kapıcısından daha alçak gönüllü idi .",bey,idi,17,6,8,5,0.5757060050964355
"Bunun için sizlere , naçizane , bir tavsiyem olacak .",tavsiyem,olacak,11,10,4,0,0.995322048664093
"Ne yalan söyleyeyim , be birader , ben doktora nadirattan giderim .",ben,giderim,12,8,7,8,0.5968374013900757
Zira melal devri uzadığı nispette kuvvetli ve devamlı oluyor .,devri,oluyor,11,3,8,3,0.8738276362419128
"Köysüz , odsuz ocaksız , sessiz yollarda birdenbire insanlar peyda oluyordu .",insanlar,oluyordu,14,11,7,8,0.766017735004425
"Bazı kentlerin , insanın üstünde olağanüstü bir etkisi oluyor .",kentlerin,oluyor,8,1,10,11,0.4912407696247101
Kadın milletinin bu gibi ince hesaplarda olağanüstü bir kabiliyeti var .,milletinin,var,10,1,10,11,0.5743111968040466
Adam olanı bir defa omuzlamak yeter .,Adam,yeter,6,0,5,6,0.9988100528717041
"Eskiden böyle şeylere biraz aldırırdım , şimdi on paralık etkisi yok .",etkisi,yok,13,12,4,1,0.9995539784431458
"Oyuncak değil , mesele çok ciddi .",mesele,ciddi,6,4,7,8,0.9451041221618652
"Birinci ciltte garip , kaçık , bön , saf gördüğümüz Don Kişot , ikinci ciltte nasihatçi , oldukça muvazeneli bir adam oluyor .",Don,oluyor,27,12,11,2,0.39646485447883606
"Sormayın , can korkusuyla insan ne yaptığını bilemez .",insan,bilemez,8,5,8,3,0.9482128024101257
Bir aralık önümüzden şarkı sesleri geldi .,sesleri,geldi,6,5,4,0,0.9997019171714783
"Ekmek satan yer yokmuş , bir dilim kek alabilmek üzere bir pastacıya giriyorum .",yer,giriyorum,14,3,11,11,0.274673730134964
Edebiyata edepsizliği onlar soktu .,onlar,soktu,5,4,4,0,0.9999675750732422
Biz kuru canımıza razıyız diye peşimizden geliyordu .,Biz,geliyordu,10,0,5,6,0.9865269064903259
"O , pos bıyıklı , bahçıvan kılıklı birinin başını tıraş ediyordu .",O,ediyordu,14,0,5,6,0.9986667633056641
Akşam televizyonda tek bir güzel program yoktu,program,yoktu,6,5,4,0,0.999809205532074
Gırtlağımı yırtarcasına haykırırken odaya efendim pürtelaş girdi .,efendim,girdi,14,10,9,3,0.9449849724769592
"Kral , meclis kararlarını reddetmeye mi , erteletmeye mi salahiyetli olacak ?",Kral,olacak,16,0,5,6,0.9832606911659241
"Kaçılın , araba geliyor .",araba,geliyor,5,4,4,0,0.9999796152114868
Olaylar zinciri bu savunuyu haklı çıkaracak nitelikte değildir .,zinciri,nitelikte,8,2,7,8,0.48878589272499084
Havada bir tek bulut yok .,bulut,yok,5,4,4,1,0.9992743134498596
Bu vakit kim gelecek ?,kim,gelecek,3,2,4,0,0.9999943971633911
"Mahallede duvar kenarlarında siftinip pinekleyen uyuz , kör , topal köpeklerden başka kimse yoktur .",kimse,yoktur,22,21,4,0,0.9991005659103394
"Sakalının rengi kınaya , kokusu sirkelenmiş tarçına benzer .",rengi,benzer,13,3,8,1,0.8423051834106445
"Ali gitmem , dedi mi gitmez .",Ali,gitmez,5,0,5,6,0.9723897576332092
"Vals , kankan ve striptiz devri böylece sona erdi .",devri,erdi,12,9,8,2,0.44942405819892883
Koca bir tarihin tutuştuğu çöllerde susuz yanan insanların çatlak dudaklarında temaşa ediyoruz .,tarihin,ediyoruz,16,2,8,0,0.3883674144744873
Altımdaki beygir acı acı kişneyerek şahlanır gibi oldu .,beygir,oldu,12,3,10,0,0.9600059986114502
Misafirlerin girmesiyle birçok şampanya şişesinin patlaması bir oldu .,bir,oldu,10,3,7,5,0.3770740032196045
"O şıpsevdinin biridir , herkese âşık olur .",O,olur,9,0,5,6,0.9056479930877686
Burada herkes kendi gönlünden olduğu kadar bu tabiatın içinden gelen bir şiiri dinler .,herkes,dinler,14,1,8,3,0.9592752456665039
Hasılı orada da bizdeki gibi bir armağan enflasyonu var .,enflasyonu,var,11,10,4,0,0.9999799728393555
Eğer sürmenin üstüne bunu sürmezsen renk tabii olmaz .,renk,olmaz,10,8,10,0,0.9399638772010803
Küçük bir değişiklikle bu şarkının tek mısrasında herkes kendini bulabilir .,herkes,bulabilir,11,9,7,8,0.9679677486419678
Hayatında ilk ve son defa başvurduğu taktik de bu oldu .,taktik,oldu,10,7,2,11,0.4982016086578369
"Yalnız bir tanesi , en ziyade parasına meftun olan biri onunla izdivaca talip oldu .",tanesi,oldu,17,2,8,10,0.7738580107688904
"Ben arkadaşını tanımam , alacağımı senden isterim .",Ben,isterim,8,0,5,6,0.9800828099250793
Bizde on beş yıldır teftiş görmemiş daireler var .,daireler,var,7,6,4,0,0.9992796778678894
"Bu telkin günlerce , haftalarca devam etti .",telkin,etti,7,1,9,2,0.8026391267776489
"O günlerde , atlar tepişecek diyordu .",atlar,diyordu,7,3,10,0,0.8039904236793518
Adam yüze yüze geldi ve bir maymun çevikliğiyle küpeşteye tırmanıp güverteye atıldı .,Adam,geldi,3,0,5,8,0.9878534078598022
Bu gemi iki bin tonilatodan fazla alamaz .,gemi,alamaz,9,1,8,1,0.8956878781318665
"Bu engin ruh , bu tükenmez azim , Türk milletinin varlık sebebidir .",ruh,sebebidir,12,2,10,3,0.2447815239429474
Alnında bir yumru var .,yumru,var,5,4,4,1,0.9982557892799377
"Nitekim bilge bunu açıkça söylemekle kalmaz , tamı tamına uygular da .",bilge,uygular,12,1,7,8,0.8136825561523438
İhtiyarın ona yasakladığı üç beş şeyden birisi de buydu .,birisi,buydu,10,8,4,1,0.8177498579025269
"Allah'ım , sen koru Muhammed ümmetini bu eşkıyanın zulmünden .",sen,koru,5,4,4,1,0.9987403750419617
"Usta , ellerinin yağını üstüpüye silerken soruyor .",Usta,soruyor,10,0,5,6,0.9930000305175781
"Bu bir vakıadır , inkâr edilemez .",Bu,edilemez,7,0,5,6,0.9865506887435913
Hayat pahalılığı arttıkça işçi gündeliklerine yeni zam istekleri gelecek .,istekleri,gelecek,10,9,4,0,0.9994019269943237
Şu parayı al da ben vekilharçlıktan isterim .,ben,isterim,9,4,3,0,0.6242082118988037
"İpek mavi yorgan , düzgün bir biçimde verevine katlanmış , yarı yarıya açık duruyordu .",yorgan,duruyordu,16,3,9,7,0.5637009739875793
Yağın içinde yabancı maddeler var .,maddeler,var,5,4,4,0,0.9999986886978149
Yabancı arabalar buraya park edemez .,arabalar,edemez,4,1,7,8,0.7930417060852051
Yakınlarda lokanta var mı ?,lokanta,var,3,2,4,0,0.99973064661026
"Petrol arıtımında asfalt , yan ürünlerden biridir .",asfalt,biridir,7,3,8,3,0.6313508749008179
Ben adamı ne yaparım biliyor musun ?,Ben,biliyor,4,0,5,8,0.9868088960647583
Bu baklavada elli yaprak var .,yaprak,var,5,4,4,0,0.9999909400939941
"Sertleşmeyi bilmeyen bir iyilik , iyilik olmakta ısrar eden bir iyilik neye yarar ?",iyilik,yarar,14,5,11,6,0.20215873420238495
Ertesi günü bazı gazeteler bu haberin bir noktasını yarı resmî bir ağızla tekzip ettiler .,gazeteler,ettiler,15,3,8,3,0.8314829468727112
"Sonra arkasından lokma filan dökmek değil , bir Yasin , bir Fatihacık bile okuyan bulunmaz .",okuyan,bulunmaz,16,15,4,0,0.9900104403495789
Trenlerde henüz yataklı vagon ve lokanta yoktu .,vagon,yoktu,8,5,10,0,0.6346499919891357
Ben onun yedi gömlek uzak adamlarından biriyim .,Ben,biriyim,6,0,5,8,0.987588107585907
Yedi mahalle duydu .,mahalle,duydu,2,1,4,0,0.9999727010726929
Midede gaz olmak .,gaz,olmak,4,3,4,0,0.9999969005584717
"Ben , bizde yılbaşını kutlulamak diye bir görenek olduğunu bilmiyorum .",Ben,bilmiyorum,11,0,5,6,0.9934917092323303
"Yok , doğrusu iyi adam , kim ne derse desin .",kim,desin,9,6,6,9,0.5143438577651978
"Efendim , yontulmamış adamlar , hani dört yaşındaki çocuktan berbat .",adamlar,berbat,12,6,11,1,0.4635007381439209
Günün belirli saatlerindeyse ezan sesi gizemci yönsemelere çağırıp durur .,sesi,durur,13,5,8,1,0.47784048318862915
"Yürü bakkallar paşası yürü , yuf borusu seni bekliyor .",borusu,bekliyor,11,9,8,1,0.4521997272968292
"Mademki öyledir , bir yük getirip satan herkes iki akçe versin .",herkes,versin,13,9,3,8,0.6349644660949707
"Tıraştan sonra da bıyık , sakal yerleri belli olurdu .",yerleri,olurdu,12,10,11,10,0.6465280652046204
"O , yine de sevenler zümresine olan bağını muhafaza eder .",O,eder,11,0,5,8,0.9943615198135376
Güreşte ona çıkacak kimse yok .,kimse,yok,6,5,4,0,0.9998248219490051
Evin ikinci katını çıkmadan havalar bozuldu .,havalar,bozuldu,5,4,4,0,0.999887228012085
Eylül sonunda ruhunu teslim eden heves / Can bulmak üzredir yeni baştan bahar ile,heves,bulmak,8,5,0,6,0.44249165058135986
"Daha çoğunu istemeye kalkarsa iş değişir o zaman ; buna çizmeden yukarı çıkmak denir , herkes haddini bilmeli .",herkes,bilmeli,19,17,8,3,0.9457468390464783
"Biz edebiyat yapmıyoruz , gazetecilik ediyoruz , modern gazetecilik !",Biz,ediyoruz,6,0,7,5,0.9408504962921143
Üvey annesi kalp yerine taş taşıdığından eziyet üstüne eziyet ederdi el kadar yetime .,annesi,ederdi,11,2,11,10,0.7487626671791077
Elmas gibi kalbi var .,kalbi,var,4,3,4,0,0.9995336532592773
Bin türlü dedikodu içinde ben oraya gelin gittim .,ben,gittim,7,4,3,0,0.7539549469947815
Çocuklara yemiş getirenin haddi hesabı yok .,haddi,yok,7,5,9,2,0.5250422358512878
Her ikisi de vahşi hayvanlarla haşır neşir olur .,ikisi,olur,10,1,7,8,0.6269770264625549
"Lakin siz , yine sabaha kadar kalacakmışız gibi idare edin mumu .",siz,edin,12,2,7,8,0.44830945134162903
